code,current,name,gender,function,country_code,country_long,nationality,nationality_code,disciplines,events,birth_date
1961170,TRUE,EBERT Fay,Female,Athlete,CAN,Canada,Canada,CAN,['Skateboarding'],"[""Women's Park""]",19-11-2009
1961173,TRUE,RUSSELL Cordano,Male,Athlete,CAN,Canada,Canada,CAN,['Skateboarding'],"[""Men's Street""]",04-08-2004
1961203,TRUE,AHAMDY Salam Bouha,Female,Athlete,MTN,Mauritania,Mauritania,MTN,['Athletics'],"[""Women's 100m""]",30-08-2000
1961204,TRUE,GUSIN Tatiana,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's High Jump""]",26-01-1994
1961205,TRUE,FRANTZESKAKIS Christos,Male,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Men's Hammer Throw""]",26-04-2000
1961207,TRUE,ANASTASAKIS Michail,Male,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Men's Hammer Throw""]",03-12-1994
1961212,TRUE,DOSI Panagiota,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's High Jump""]",01-04-2001
1961213,TRUE,EMMANOUILIDOU Polyniki,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",30-06-2003
1961218,TRUE,KARALIS Emmanouil,Male,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Men's Pole Vault""]",20-10-1999
1961234,TRUE,NTRISMPIOTI Antigoni,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's 20km Race Walk""]",21-03-1984
1961243,TRUE,SCARVELIS Stamatia,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's Hammer Throw""]",17-08-1995
1961245,TRUE,STEFANIDI Aikaterini,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's Pole Vault""]",04-02-1990
1961246,TRUE,TENTOGLOU Miltiadis,Male,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Men's Long Jump""]",18-03-1998
1961249,TRUE,TZENGKO Elina,Female,Athlete,GRE,Greece,Greece,GRE,['Athletics'],"[""Women's Javelin Throw""]",02-09-2002
1961255,TRUE,ANTETOKOUNMPO Giannis,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],06-12-1994
1961259,TRUE,CALATHES Nick,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],07-02-1989
1961260,TRUE,CHARALAMPOPOULOS Vasilis,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],06-01-1997
1961262,TRUE,KALAITZAKIS Panagiotis,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],02-01-1999
1961266,TRUE,LARENTZAKIS Giannoulis,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],22-09-1993
1961270,TRUE,MITOGLOU Dinos,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],11-06-1996
1961272,TRUE,MORAITIS Dimitris,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],03-02-1999
1961275,TRUE,PAPAGIANNIS Georgios,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],03-07-1997
1961276,TRUE,PAPANIKOLAOU Kostas,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],31-07-1990
1961279,TRUE,TOLIOPOULOS Vasilis,Male,Athlete,GRE,Greece,Greece,GRE,['Basketball'],['Men'],15-06-1996
1961294,TRUE,BOUGLAS Georgios,Male,Athlete,GRE,Greece,Greece,GRE,['Cycling Road'],"[""Men's Road Race""]",17-11-1990
1961299,TRUE,MYTILINEOU Ioli,Female,Athlete,GRE,Greece,Greece,GRE,['Equestrian'],['Jumping Individual'],29-07-1997
1961300,TRUE,GKOUNTOURA Theodora,Female,Athlete,GRE,Greece,Greece,GRE,['Fencing'],"[""Women's Sabre Individual""]",14-03-1997
1961314,TRUE,PETROUNIAS Eleftherios,Male,Athlete,GRE,Greece,Greece,GRE,['Artistic Gymnastics'],"['Men', ""Men's Rings""]",30-11-1990
1961317,TRUE,TELTSIDOU Elisavet,Female,Athlete,GRE,Greece,Greece,GRE,['Judo'],['Women -70 kg'],08-11-1995
1961318,TRUE,TSELIDIS Theodoros,Male,Athlete,GRE,Greece,Greece,GRE,['Judo'],['Men -90 kg'],05-08-1996
1961332,TRUE,MARAMENIDIS Kameron Alexandros,Male,Athlete,GRE,Greece,Greece,GRE,['Sailing'],"[""Men's Kite""]",04-06-2002
1961342,TRUE,SPANAKI Ariadni Paraskevi,Female,Athlete,GRE,Greece,Greece,GRE,['Sailing'],['Mixed Dinghy'],13-03-2001
1961343,TRUE,SPANAKIS Odysseas Emmanouil,Male,Athlete,GRE,Greece,Greece,GRE,['Sailing'],['Mixed Dinghy'],04-02-2003
1961345,TRUE,KORAKAKI Anna,Female,Athlete,GRE,Greece,Greece,GRE,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",08-04-1996
1961346,TRUE,MOSCHI Christina,Female,Athlete,GRE,Greece,Greece,GRE,['Shooting'],['10m Air Pistol Women'],09-11-2002
1961347,TRUE,KATZOURAKI Emmanouela,Female,Athlete,GRE,Greece,Greece,GRE,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",14-05-2001
1961348,TRUE,MITAS Efthimios,Male,Athlete,GRE,Greece,Greece,GRE,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",15-05-1985
1961349,TRUE,CHALKIADAKIS Charalambos,Male,Athlete,GRE,Greece,Greece,GRE,['Shooting'],['Skeet Men'],06-06-1997
1961352,TRUE,GIONIS Panagiotis,Male,Athlete,GRE,Greece,Greece,GRE,['Table Tennis'],"[""Men's Singles""]",07-01-1980
1961362,TRUE,SAKKARI Maria,Female,Athlete,GRE,Greece,Greece,GRE,['Tennis'],"[""Women's Doubles"", ""Women's Singles"", 'Mixed Doubles']",25-07-1995
1961363,TRUE,TSITSIPAS Stefanos,Male,Athlete,GRE,Greece,Greece,GRE,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",12-08-1998
1961403,TRUE,YAMASHITA Miyu,Female,Athlete,JPN,Japan,Japan,JPN,['Golf'],"[""Women's Individual Stroke Play""]",02-08-2001
1961406,TRUE,MATSUYAMA Hideki,Male,Athlete,JPN,Japan,Japan,JPN,['Golf'],"[""Men's Individual Stroke Play""]",25-02-1992
1961414,TRUE,SASO Yuka,Female,Athlete,JPN,Japan,Japan,JPN,['Golf'],"[""Women's Individual Stroke Play""]",20-06-2001
1961431,TRUE,NAKAJIMA Keita,Male,Athlete,JPN,Japan,Japan,JPN,['Golf'],"[""Men's Individual Stroke Play""]",24-06-2000
1961525,TRUE,KEITA Mory,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],13-07-2005
1961528,TRUE,SOUMAH Mohamed,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],15-03-2003
1961530,TRUE,KEITA Madiou,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],29-08-2004
1961541,TRUE,OULARE Naby,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],06-08-2002
1961543,TRUE,CAMARA Cherif,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],21-10-2002
1961554,TRUE,BANGOURA Sekou Tidiany,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],05-04-2002
1961555,TRUE,KEITA Naby,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],10-02-1995
1961556,TRUE,TOURE Abdoulaye,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],03-03-1994
1961561,TRUE,ILAIX Moriba,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],19-01-2003
1961564,TRUE,BAH Algassime,Male,Athlete,GUI,Guinea,Guinea,GUI,['Football'],['Men'],12-11-2002
1961612,TRUE,CHIU Hin Chun,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Rowing'],"[""Men's Single Sculls""]",20-08-1994
1961623,TRUE,YAN Zheng,Female,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Women's Windsurfing""]",24-10-2001
1961629,TRUE,HUANG Qibin,Male,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Men's Kite""]",05-07-2006
1961633,TRUE,CHEN Jingyue,Female,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Women's Kite""]",28-12-2000
1961647,TRUE,XU Zangjun,Male,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],['Mixed Dinghy'],06-02-1992
1961651,TRUE,WEN Zaiding,Male,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Men's Skiff""]",26-05-2001
1961652,TRUE,LIU Tian,Male,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Men's Skiff""]",07-01-2000
1961660,TRUE,HU Xiaoyu,Female,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Women's Skiff""]",20-09-1999
1961661,TRUE,SHAN Mengyuan,Female,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Women's Skiff""]",23-07-2000
1961669,TRUE,GU Min,Female,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Women's Dinghy""]",25-09-1994
1961671,TRUE,MAI Huicong,Male,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],['Mixed Multihull'],16-12-1995
1961672,TRUE,CHEN Linlin,Female,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],['Mixed Multihull'],24-12-1998
1961684,TRUE,HUANG Jingye,Male,Athlete,CHN,People's Republic of China,China,CHN,['Sailing'],"[""Men's Windsurfing""]",23-04-2003
1961699,TRUE,OPELOGE Don,Male,Athlete,SAM,Samoa,Samoa,SAM,['Weightlifting'],"[""Men's 102kg""]",13-05-1999
1961704,TRUE,AYLSWORTH Russell Williams,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Sailing'],"[""Men's Skiff""]",16-04-2001
1961705,TRUE,SAKAI Akira Luke,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Sailing'],"[""Men's Skiff""]",30-10-1992
1961706,TRUE,HALLIDAY Nicholas,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Sailing'],"[""Men's Dinghy""]",18-06-1999
1961709,TRUE,SIPAIA Iuniarra,Female,Athlete,SAM,Samoa,Samoa,SAM,['Weightlifting'],"[""Women's +81kg""]",25-06-1993
1961735,TRUE,LEILUA Eroni Tui,Male,Athlete,SAM,Samoa,Samoa,SAM,['Sailing'],"[""Men's Dinghy""]",15-04-1993
1961744,TRUE,RIPLEY Vaimooia Astrid,Female,Athlete,SAM,Samoa,Samoa,SAM,['Sailing'],"[""Women's Dinghy""]",01-04-1990
1961747,TRUE,LYU Jianlin,Male,Athlete,CHN,People's Republic of China,China,CHN,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",26-07-1996
1961760,TRUE,PLODZICKI- FAOAGALI Ato,Male,Athlete,SAM,Samoa,Samoa,SAM,['Boxing'],"[""Men's 92kg""]",18-02-1999
1961764,TRUE,CLIFTON Tuva'a,Male,Athlete,SAM,Samoa,Samoa,SAM,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",29-06-1997
1961877,TRUE,NARVAEZ Jhonatan,Male,Athlete,ECU,Ecuador,Ecuador,ECU,['Cycling Road'],"[""Men's Road Race""]",04-03-1997
1961995,TRUE,de LAPPARENT Antoine,Male,Athlete,CAM,Cambodia,Cambodia,CAM,['Swimming'],"[""Men's 100m Freestyle""]",19-02-2006
1962075,TRUE,KARUNAYADHAJ Janakabhorn,Female,Athlete,THA,Thailand,Thailand,THA,['Equestrian'],['Jumping Individual'],18-08-1997
1962123,TRUE,WONG Ka Lee,Female,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Judo'],['Women -48 kg'],03-06-1998
1962216,TRUE,DAVIDA Osher,Male,Athlete,ISR,Israel,Israel,ISR,['Football'],['Men'],18-02-2001
1962225,TRUE,WONG Chun Ting,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Table Tennis'],"[""Men's Singles"", 'Mixed Doubles']",07-09-1991
1962227,TRUE,DOO Hoi Kem,Female,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Table Tennis'],"[""Women's Singles"", ""Women's Team"", 'Mixed Doubles']",27-11-1996
1962229,TRUE,LEE Ho Ching,Female,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Table Tennis'],"[""Women's Team""]",24-11-1992
1962231,TRUE,ZHU Chengzhu,Female,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",15-01-1997
1962237,TRUE,ALMATROOSHI Yousuf,Male,Athlete,UAE,United Arab Emirates,UA Emirates,UAE,['Swimming'],"[""Men's 100m Freestyle""]",01-06-2003
1962267,TRUE,ABDELGAWWAD Abdelrahman,Male,Athlete,EGY,Egypt,Egypt,EGY,['Boxing'],"[""Men's 80kg""]",09-10-1987
1962479,TRUE,LO Wai Fung,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Taekwondo'],['Men -68kg'],12-09-2002
1962545,TRUE,SHERIFOVSKI Edi,Male,Athlete,MKD,North Macedonia,North Macedonia,MKD,['Judo'],['Men -81 kg'],28-08-2001
1962549,TRUE,HOUINATO Valentin,Male,Athlete,BEN,Benin,Benin,BEN,['Judo'],['Men -81 kg'],15-10-1996
1962559,TRUE,ELAWADY Omar,Male,Athlete,EGY,Egypt,Egypt,EGY,['Boxing'],"[""Men's 71kg""]",04-08-1999
1962576,TRUE,CANNY Aimee,Female,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Women's 200m Freestyle""]",21-11-2003
1962578,TRUE,SATES Matthew,Male,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 200m Butterfly"", ""Men's 200m Individual Medley""]",28-07-2003
1962581,TRUE,COETZE Pieter,Male,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke""]",13-05-2004
1962582,TRUE,MEDER Rebecca,Female,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Women's 200m Individual Medley""]",31-07-2002
1962583,TRUE,GALLAGHER Erin,Female,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Women's 100m Butterfly""]",18-12-1998
1962588,TRUE,le CLOS Chad,Male,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Men's 100m Butterfly""]",12-04-1992
1962589,TRUE,SMITH Tatjana,Female,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",09-07-1997
1962590,TRUE,CORBETT Kaylene,Female,Athlete,RSA,South Africa,South Africa,RSA,['Swimming'],"[""Women's 200m Breaststroke""]",15-06-1999
1962593,TRUE,VINCENT Julia,Female,Athlete,RSA,South Africa,South Africa,RSA,['Diving'],"[""Women's 3m Springboard""]",13-08-1994
1962611,TRUE,FISEROVA Tereza,Female,Athlete,CZE,Czechia,Czechia,CZE,['Canoe Slalom'],"[""Women's Kayak Cross""]",23-02-1998
1962612,TRUE,GALUSKOVA Antonie,Female,Athlete,CZE,Czechia,Czechia,CZE,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",17-05-2001
1962624,TRUE,PRSKAVEC Jiri,Male,Athlete,CZE,Czechia,Czechia,CZE,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]",18-05-1993
1962626,TRUE,ROHAN Lukas,Male,Athlete,CZE,Czechia,Czechia,CZE,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]",30-05-1995
1962627,TRUE,SATKOVA Gabriela,Female,Athlete,CZE,Czechia,Czechia,CZE,['Canoe Slalom'],"[""Women's Canoe Single""]",02-12-2001
1962661,TRUE,BELKADI Amina,Female,Athlete,ALG,Algeria,Algeria,ALG,['Judo'],['Women -63 kg'],10-11-1992
1962670,TRUE,DIOP Oumy,Female,Athlete,SEN,Senegal,Senegal,SEN,['Swimming'],"[""Women's 100m Butterfly""]",29-08-2003
1962683,TRUE,AYYAD Yomna,Female,Athlete,EGY,Egypt,Egypt,EGY,['Boxing'],"[""Women's 54kg""]",29-06-2003
1962740,TRUE,HERMANNOVA Barbora,Female,Athlete,CZE,Czechia,Czechia,CZE,['Beach Volleyball'],['Women'],07-11-1990
1962752,TRUE,PERUSIC Ondrej,Male,Athlete,CZE,Czechia,Czechia,CZE,['Beach Volleyball'],['Men'],26-09-1994
1962763,TRUE,SCHWEINER David,Male,Athlete,CZE,Czechia,Czechia,CZE,['Beach Volleyball'],['Men'],01-06-1994
1962764,TRUE,STOCHLOVA Marie-Sara,Female,Athlete,CZE,Czechia,Czechia,CZE,['Beach Volleyball'],['Women'],11-03-1999
1962788,TRUE,DIAW Ibrahima,Male,Athlete,SEN,Senegal,Senegal,SEN,['Table Tennis'],"[""Men's Singles""]",09-07-1992
1962829,TRUE,DRIS Messaoud Redouane,Male,Athlete,ALG,Algeria,Algeria,ALG,['Judo'],['Men -73 kg'],13-09-2001
1962953,TRUE,TIMONEY Nathan,Male,Athlete,IRL,Ireland,Ireland,IRL,['Rowing'],"[""Men's Pair""]",06-09-2000
1963004,TRUE,PESIC Darko,Male,Athlete,MNE,Montenegro,Montenegro,MNE,['Athletics'],"[""Men's 100m""]",30-11-1992
1963031,TRUE,MATELOVA Hana,Female,Athlete,CZE,Czechia,Czechia,CZE,['Table Tennis'],"[""Women's Singles""]",08-06-1990
1963042,TRUE,LILI Mohamed El Mehdi,Male,Athlete,ALG,Algeria,Algeria,ALG,['Judo'],['Men +100 kg'],22-09-1995
1963077,TRUE,KWEMOI Ronald,Male,Athlete,KEN,Kenya,Kenya,KEN,['Athletics'],"[""Men's 5000m""]",19-09-1995
1963091,TRUE,SVECOVS Pavels,Male,Athlete,LAT,Latvia,Latvia,LAT,['Modern Pentathlon'],"[""Men's Individual""]",04-09-1994
1963098,TRUE,HAMZA Yacine,Male,Athlete,ALG,Algeria,Algeria,ALG,['Cycling Road'],"[""Men's Road Race""]",18-04-1997
1963245,TRUE,CHEUNG Ka Long,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Fencing'],"[""Men's Foil Individual""]",10-06-1997
1963249,TRUE,HO Wai Hang,Male,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Fencing'],"[""Men's Épée Individual""]",07-04-1996
1963262,TRUE,KONG Man Wai Vivian,Female,Athlete,HKG,"Hong Kong, China","Hong Kong, China",HKG,['Fencing'],"[""Women's Épée Individual""]",08-02-1994
1963343,TRUE,HOUILI Nesrine,Female,Athlete,ALG,Algeria,Algeria,ALG,['Cycling Road'],"[""Women's Road Race""]",27-08-2003
1963378,TRUE,LUNEV Ruslan,Male,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['Shooting'],"['10m Air Pistol Men', '25m Rapid Fire Pistol Men']",25-07-1989
1963383,TRUE,ULYANOVA Dina,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['3x3 Basketball'],['Women'],01-09-1989
1963384,TRUE,MOLLENHAUER Alexandra,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['3x3 Basketball'],['Women'],04-05-1998
1963385,TRUE,WALKER Marcedes,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['3x3 Basketball'],['Women'],17-10-1986
1963386,TRUE,HAYES Tiffany,Female,Athlete,AZE,Azerbaijan,Azerbaijan,AZE,['3x3 Basketball'],['Women'],20-09-1989
1963424,TRUE,MOJSOVSKA Anastasija,Female,Athlete,MKD,North Macedonia,North Macedonia,MKD,['Shooting'],['10m Air Rifle Women'],19-06-2002
1963505,TRUE,YARIGO Noelie,Female,Athlete,BEN,Benin,Benin,BEN,['Athletics'],"[""Women's 800m""]",26-12-1985
1963520,TRUE,SEDJATI Djamel,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's 800m""]",03-05-1999
1963543,TRUE,MILANOV Phili,Male,Athlete,BEL,Belgium,Belgium,BEL,['Athletics'],"[""Men's Discus Throw""]",06-07-1991
1963549,TRUE,MOULA Slimane,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's 800m""]",25-02-1999
1963562,TRUE,WALSH Michaela,Female,Athlete,IRL,Ireland,Ireland,IRL,['Boxing'],"[""Women's 57kg""]",05-06-1993
1963577,TRUE,TRIKI Yasser Mohammed,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's Triple Jump""]",24-03-1997
1963584,TRUE,BOUANANI Amine,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's 110m Hurdles""]",17-10-1997
1963587,TRUE,BOULOUSSA Mehdi,Male,Athlete,ALG,Algeria,Algeria,ALG,['Table Tennis'],"[""Men's Singles""]",15-05-1995
1963632,TRUE,MURASA Tatsuya,Male,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",27-03-2007
1963633,TRUE,TANIGUCHI Taku,Male,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",26-09-2001
1963634,TRUE,HIRAI Mizuki,Female,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",07-03-2007
1963635,TRUE,MATSUSHITA Tomoyuki,Male,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Men's 400m Individual Medley""]",01-08-2005
1963638,TRUE,MATSUYAMA Riku,Male,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",29-09-2001
1963639,TRUE,MATSUMOTO Shiho,Female,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Women's 200m Individual Medley""]",03-04-2002
1963640,TRUE,YANAGIMOTO Konosuke,Male,Athlete,JPN,Japan,Japan,JPN,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",24-11-2003
1963651,TRUE,TATAR Zahra,Female,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Women's Hammer Throw""]",10-11-1992
1963653,TRUE,MICALLEF Kyle,Male,Athlete,MLT,Malta,Malta,MLT,['Swimming'],"[""Men's 50m Freestyle""]",20-06-2001
1963655,TRUE,KISOKA Arnold,Male,Athlete,COD,Democratic Republic of the Congo,DR Congo,COD,['Judo'],['Men -60 kg'],04-09-2000
1963658,TRUE,BAUM Sarah,Female,Athlete,RSA,South Africa,South Africa,RSA,['Surfing'],['Women'],26-01-1994
1963660,TRUE,SMITH Jordy,Male,Athlete,RSA,South Africa,South Africa,RSA,['Surfing'],['Men'],11-02-1988
1963661,TRUE,McGILLIVRAY Matthew,Male,Athlete,RSA,South Africa,South Africa,RSA,['Surfing'],['Men'],26-03-1997
1963680,TRUE,KHENNOUSSI Oussama,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's Discus Throw""]",28-12-1999
1963709,TRUE,LOGHRAIBI Lynda,Female,Athlete,ALG,Algeria,Algeria,ALG,['Table Tennis'],"[""Women's Singles""]",03-05-1997
1963716,TRUE,GOUANED Mohamed Ali,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's 800m""]",05-07-2002
1963761,TRUE,STACEY Harry,Male,Athlete,GHA,Ghana,Ghana,GHA,['Swimming'],"[""Men's 100m Freestyle""]",21-03-2000
1963792,TRUE,TABTI Bilal,Male,Athlete,ALG,Algeria,Algeria,ALG,['Athletics'],"[""Men's 3000m Steeplechase""]",07-06-1993
1963793,TRUE,SOUMAORO Lassine,Male,Athlete,MLI,Mali,Mali,MLI,['Football'],['Men'],19-12-2002
1963799,TRUE,KOUGIOUMTSIDIS Georgios,Male,Athlete,GRE,Greece,Greece,GRE,['Wrestling'],"[""Men's Freestyle 74kg""]",09-10-2001
1963800,TRUE,KURUGLIEV Dauren,Male,Athlete,GRE,Greece,Greece,GRE,['Wrestling'],"[""Men's Freestyle 86kg""]",12-07-1992
1963806,TRUE,PREVOLARAKI Maria,Female,Athlete,GRE,Greece,Greece,GRE,['Wrestling'],"[""Women's Freestyle 53kg""]",21-12-1991
1963842,TRUE,ROOSKRANTZ Caitlin,Female,Athlete,RSA,South Africa,South Africa,RSA,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",05-11-2001
1963862,TRUE,ROBAN Handal,Male,Athlete,VIN,St Vincent and the Grenadines,StVincent&Grenadines,VIN,['Athletics'],"[""Men's 800m""]",05-09-2002
1963875,TRUE,MALONEY Shafiqua,Female,Athlete,VIN,St Vincent and the Grenadines,StVincent&Grenadines,VIN,['Athletics'],"[""Women's 800m""]",27-02-1999
1963896,TRUE,SYOUD Jaouad,Male,Athlete,ALG,Algeria,Algeria,ALG,['Swimming'],"[""Men's 200m Individual Medley""]",17-09-1999
1963898,TRUE,MENSAH Joselle,Female,Athlete,GHA,Ghana,Ghana,GHA,['Swimming'],"[""Women's 50m Freestyle""]",26-09-2003
